userid,degree_1,degree_1_specializations,known_languages,key_skills,career_objective,key_skills_str
1104,B.E.,Computer Science Engineering,['English Hindi Marathi'],"['GIT', ' Java', ' Python', ' Deep Learning', ' SQL', ' cpp', ' Data Structures', ' Data Analysis', ' Algorithms', ' Linux', ' Spark']",I am interested in pursuing carrier in the field of Data Analytics. I enjoy solving algorithmic and data structure problems.,"GIT,  Java,  Python,  Deep Learning,  SQL,  cpp,  Data Structures,  Data Analysis,  Algorithms,  Linux,  Spark"
1105,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1106,B.E.,Computer Science Engineering,"['Hindi', ' Marathi', ' English']","['Python', ' iot', ' cpp', ' Research', ' Machine Learning', ' technology']","Aim to work in a challenging work environment where I can utilize my expertise in technical skills, towards the development and implementation of the new ideas, contributing to growth of the organization.","Python,  iot,  cpp,  Research,  Machine Learning,  technology"
1107,B.E.,Computer Science Engineering,"['Marathi', ' Hindi', ' English']",['C CPP JAVA MySQL HTML'],"To secure a challenging position in company to expand my learning,knowledge and skills.To make use of my interpersonal skills to achieve goals of
company and customer satisfaction.",C CPP JAVA MySQL HTML
1108,B.E.,Computer Science Engineering,['Unknown'],"['Cyber Security', ' cpp', ' Communication']",Unknown,"Cyber Security,  cpp,  Communication"
1109,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1110,B.E.,Computer Science Engineering,['Marathi English hindi'],['Core Java'],Unknown,Core Java
1111,B.E.,Computer Science Engineering,"['English', 'Hindi', 'Marathi']","['Java', ' Javascript', ' cpp', ' HTML', ' MySQL', ' Android', ' CSS']",To be associated with an organisation that provides me an opportunity  to grow by acquiring new skills and thus contributing towards the development of the organisation and myself.,"Java,  Javascript,  cpp,  HTML,  MySQL,  Android,  CSS"
1112,B.E.,Computer Science Engineering,"['Hindi', ' English', ' Marathi']","['Data Structures', ' Python', ' Robotics', ' cpp', ' Machine Learning', ' Opencv', ' Data Mining']",To work for a progressive organization in a highly motivating and challenging environment that provides the best opportunities to grow and utilize my potential to the fullest to achieve the organization's goal while achieving my personal goals,"Data Structures,  Python,  Robotics,  cpp,  Machine Learning,  Opencv,  Data Mining"
1113,B.E.,Computer Science Engineering,"['Marathi', ' English', ' Hindi']","['C', ' Basic Of Python', ' Core Java', ' cpp', ' Beginner Of Android']","To obtain the position that will allow me to utilize my knowledge, experience, and technical skill and willingness to learn in making an organization successful.","C,  Basic Of Python,  Core Java,  cpp,  Beginner Of Android"
1114,B.E.,Computer Science Engineering,"['English ', ' Hindi ', 'Telgu ', ' Marathi.']","['JQuery', ' C', ' Bootstrap', ' java', ' Database', ' Javascript', ' cpp', ' Ajax', ' HTML', ' JSP', ' MySQL', ' PHP', ' CSS']",Unknown,"JQuery,  C,  Bootstrap,  java,  Database,  Javascript,  cpp,  Ajax,  HTML,  JSP,  MySQL,  PHP,  CSS"
1115,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi.']","['C', ' NodeJS', ' Python', ' MongoDB', ' Javascript', ' Machine Learning', ' HTML', ' MATLAB', ' Core Java', ' MySQL', ' CPP', ' PHP', ' CSS']",Unknown,"C,  NodeJS,  Python,  MongoDB,  Javascript,  Machine Learning,  HTML,  MATLAB,  Core Java,  MySQL,  CPP,  PHP,  CSS"
1116,B.E.,Computer Science Engineering,['English\nMarathi\nHindi'],"['Communication', ' Decision making', ' Self motivation', ' Adaptability', ' Conflict resolution']",To secure a challenging position in a reputable organization to fully utilize my training and skills while making a significant contribution to the success of the company.,"Communication,  Decision making,  Self motivation,  Adaptability,  Conflict resolution"
1117,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Malayalam']","['CPP', ' Python', ' C', ' R', ' Object-Oriented Programming']",Unknown,"CPP,  Python,  C,  R,  Object-Oriented Programming"
1118,B.E.,Computer Science Engineering,"['Engilsh', ' Hindi', ' Marathi', ' German(A1)']","['Java', ' Data Visualization', ' Python', ' cpp', ' Machine Learning', ' Data Mining', ' Android']",Unknown,"Java,  Data Visualization,  Python,  cpp,  Machine Learning,  Data Mining,  Android"
1119,B.E.,Computer Science Engineering,"['Hindi', 'English', 'Marathi']",['Unknown'],Unknown,Unknown
1120,B.E.,Computer Science Engineering,"['english', 'hindi', 'marathi']",['Unknown'],Unknown,Unknown
1121,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']","['Communication', ' Data Analysis', ' Digital Marketing']",Unknown,"Communication,  Data Analysis,  Digital Marketing"
1122,B.E.,Computer Science Engineering,['Unknown'],"['Dancing,Speaking skills and writing skills']",Unknown,"Dancing,Speaking skills and writing skills"
1123,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi']",['Unknown'],Unknown,Unknown
1124,B.E.,Computer Science Engineering,['English Hindi Marathi Bhojpuri'],['Unknown'],Hardworking computer engineer looking to work in a company in the Domain of Computer Science.,Unknown
1125,B.E.,Computer Science Engineering,"['Marathi', ' Hindi', ' English', ' Kannada']","['DBMS', ' Networking', ' Python', ' Machine Learning', ' Data Structures', ' OOPs', ' Core Java', ' CPP', ' Artificial Intelligence']",To be the best Software engineer and always like to increase my knowledge by knowing new things.,"DBMS,  Networking,  Python,  Machine Learning,  Data Structures,  OOPs,  Core Java,  CPP,  Artificial Intelligence"
1126,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1127,B.E.,Computer Science Engineering,['English\nHindi\nMarathi'],"['Java', ' EMC Networker Administrator', ' Database management', ' Javascript', ' McAfee Antivirus', ' VMware', ' R80 Checkpoint Firewall', ' HTML', ' Windows Server 2012', ' Web Development', ' AngularJS', ' Linux', ' Networking', ' Android', ' PHP', ' CSS']","Hard-working and dedicated technical enthusiast with interest in fields of Networking, Data and Information Security, Web Development, Database management and Natural Language processing","Java,  EMC Networker Administrator,  Database management,  Javascript,  McAfee Antivirus,  VMware,  R80 Checkpoint Firewall,  HTML,  Windows Server 2012,  Web Development,  AngularJS,  Linux,  Networking,  Android,  PHP,  CSS"
1128,B.E.,Computer Science Engineering,['Unknown'],"['Convolutional neural networks,web development,Research']",Seeking a job in Research oriented high-level professional environment.,"Convolutional neural networks,web development,Research"
1129,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['Java', ' Application', ' OOPs', ' MySQL', ' CPP', ' Android', ' Javascript', ' HTML', ' JSP', ' Html5', ' Web Development', ' C', ' Windows', ' Oracle', ' CSS', ' Software Development', ' Data Structures', ' MongoDB', ' Hardware', ' Core Java', ' SQL', ' PHP']","Computer Engineer actively seeking job opportunity as a software developer. I've worked as a developer in three competitive academic projects & I'm a motivated, active learner and a team player. I have completed certified courses in C, Cpp, Java Programming, PHP & SQL. I am well versed with front-end development technologies.","Java,  Application,  OOPs,  MySQL,  CPP,  Android,  Javascript,  HTML,  JSP,  Html5,  Web Development,  C,  Windows,  Oracle,  CSS,  Software Development,  Data Structures,  MongoDB,  Hardware,  Core Java,  SQL,  PHP"
1130,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Gujarati']","['ReactJS', ' HTML', ' CSS', ' cpp', ' MySQL']","Curious learner, desire to pursue a career as a front-end developer.","ReactJS,  HTML,  CSS,  cpp,  MySQL"
1131,B.E.,Computer Science Engineering,['Unknown'],"['Software Development', ' IOT', ' Java', ' Javascript', ' Object-Oriented Programming', ' Android']","As a Beginner in the Industrial field, while making a  positive  contribution, I would like to build a career, making the best use of my analytical, creative and logical skills to perform the job efficiently. I also want to utilize the knowledge already gained, in a responsible and proper manner resulting in a value add to the organization and to reach the apex of my career in the process. I want to work in a progressive organization where I can enhance my skills and learn to contribute to the success of the organization.","Software Development,  IOT,  Java,  Javascript,  Object-Oriented Programming,  Android"
1132,B.E.,Computer Science Engineering,['English\nHindi\nMarathi'],"['Data Structures', ' Android', ' Java', ' Database']",I want my skills to serve a purpose in making lives easier. Learning never stops and knowledge extends as much as we share. I will continue learning and evolving to deliver better results to the organization and keep up with my personal development as well.,"Data Structures,  Android,  Java,  Database"
1133,B.E.,Computer Science Engineering,"['English', 'Hindi', ' Marathi']","['DBMS', ' HTML', ' OOPs', ' MySQL', ' CPP', ' CSS']",To Be a Successful professional in a Globally Respected Company and to achieve the objectives of the company with Honesty and Fairness and to Continuously Upgrade My Knowledge and Skills.,"DBMS,  HTML,  OOPs,  MySQL,  CPP,  CSS"
1134,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1135,B.E.,Computer Science Engineering,['Unknown'],"['cpp, Java, SQL, HTML, PHP, Machine Learning']","To secure a challenging position in a reputable organization to expand my learnings, knowledge, and skills.","cpp, Java, SQL, HTML, PHP, Machine Learning"
1136,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1137,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1138,B.E.,Computer Science Engineering,['Unknown'],"['XML', ' J2Ee', ' Java', ' Core Java', ' Database', ' JScript', ' MongoDB', ' Javascript', ' C', ' YACC', ' CPP', ' HTML', ' JSP', ' Html5', ' Advanced Java', ' SQL', ' Oracle', ' PHP', ' CSS']",Unknown,"XML,  J2Ee,  Java,  Core Java,  Database,  JScript,  MongoDB,  Javascript,  C,  YACC,  CPP,  HTML,  JSP,  Html5,  Advanced Java,  SQL,  Oracle,  PHP,  CSS"
1139,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi', ' Marwadi']",['Unknown'],Unknown,Unknown
1140,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi', ' Punjabi', ' German']",['Unknown'],Unknown,Unknown
1141,B.E.,Computer Science Engineering,['English.\nMarathi.\nHindi.\nGujarati.'],"['Digital Marketing', ' Java', ' Public Speaking', ' Marketing', ' Excel', ' HTML', ' Html5', ' Leadership', ' Editing', ' Anchoring', ' Powerpoint', ' CSS']","I am Computer Engineering student in MIT College of Engineering.Passionate about use of advanced technology for social cause.I want to create a start-up of my own someday, presently engaged actively in entrepreneurship cell in the college. I am a natural athlete, learnt gymnastics in early age, went ahead leading school and college team at National level.","Digital Marketing,  Java,  Public Speaking,  Marketing,  Excel,  HTML,  Html5,  Leadership,  Editing,  Anchoring,  Powerpoint,  CSS"
1142,B.E.,Computer Science Engineering,"['English', ' Hindi', ' Marathi', ' Sanskrit']","['Competitive Programming', ' Problem Solving']",To obtain a position of responsibilities that utilizes my skills and experience and keen to work in a challenging environment where I can enrich my knowledge.,"Competitive Programming,  Problem Solving"
1143,B.E.,Computer Science Engineering,['English\nHindi\nMarathi'],"['DBMS', ' HTML', ' SQL', ' CPP', ' Mathematics', ' CSS']","A fresh engineering graduate with a keen sense of learning,desire to stay updated on rapidly changing technological front and contribute honestly and positively to life, society and environment.

Career Objective
+ To dedicate myself to the cause of my team and organisational goals. 
+ Stay positively motivated and being team player. 
+ To shoulder responsibilies entrusted to me by the company with energy and enthusiasm. 
+ To continuously strive to enhance and upgrade my knowledge and skills.

Personality Overview -
+ Team Player
+ Communication
+ High sense of ownership, responsibility and integrity","DBMS,  HTML,  SQL,  CPP,  Mathematics,  CSS"
1144,B.E.,Computer Science Engineering,"['Marathi', 'Hindi', 'English', 'Sanskrit']","['C', ' Python', ' Machine Learning', ' HTML', ' Arduino Programming', ' CPP', ' PHP', ' Artificial Intelligence']",Unknown,"C,  Python,  Machine Learning,  HTML,  Arduino Programming,  CPP,  PHP,  Artificial Intelligence"
1145,B.E.,Computer Science Engineering,"['English', 'Hindi', 'marathi']","['1.R', ' 2.Talend studio']",To achieve a secure job in a renewable company and increase my knowledge and experience.,"1.R,  2.Talend studio"
1146,B.E.,Computer Science Engineering,['Unknown'],"['Data Structures', ' Android', ' Algorithms', ' Problem Solving', ' Machine Learning']",Unknown,"Data Structures,  Android,  Algorithms,  Problem Solving,  Machine Learning"
1147,B.E.,Computer Science Engineering,['Unknown'],['Unknown'],Unknown,Unknown
1148,B.E.,Computer Science Engineering,"['English', ' Marathi', ' Hindi']","['Python', ' Cpp', ' Leadership', ' Team management', ' Arduino']",I like to take lead in most of the things. I am quick learner but i lose interest very easily yet leaving things in midway is not my cup of thing. If i had give a commitment i will complete work. I had team management experience as well as i am good in accounting too. Apart from this i am good listener and quite lazy.,"Python,  Cpp,  Leadership,  Team management,  Arduino"
1149,B.E.,Computer Science Engineering,"['Marathi', ' English', ' Hindi']","['C', ' DBMS', ' Machine Learning', ' Data Structures', ' OOPs', ' CPP']","Secure a responsible career opportunity to fully utilize my training and skills, while making a significant contribution to the success of the company.","C,  DBMS,  Machine Learning,  Data Structures,  OOPs,  CPP"
